time_s,explicit_euler,semi_implicit_euler,leapfrog,rk4
17.4333,0.105325,0.0291553,0.0146777,0.000606792
17.45,0.105347,0.0291578,0.0146773,0.00060713
17.4667,0.105369,0.0291564,0.0146767,0.000606285
17.4833,0.10539,0.029157,0.0146769,0.000606539
17.5,0.105412,0.0291566,0.0146771,0.000606877
17.5167,0.105433,0.0291564,0.0146765,0.000606116
17.5333,0.105455,0.0291564,0.0146773,0.000606454
17.55,0.105477,0.0291583,0.0146793,0.000607384
17.5667,0.105499,0.029157,0.0146781,0.000606454
17.5833,0.105521,0.0291584,0.0146789,0.000607722
17.6,0.105543,0.0291577,0.0146779,0.000607384
17.6167,0.105565,0.0291588,0.0146779,0.000606201
17.6333,0.105586,0.0291592,0.0146787,0.000606708
17.65,0.105605,0.0291596,0.0146778,0.000606877
17.6667,0.105627,0.0291607,0.0146776,0.000606961
17.6833,0.105649,0.0291615,0.0146774,0.000607046
17.7,0.10567,0.029163,0.0146773,0.000606792
17.7167,0.105692,0.0291614,0.014678,0.000607806
17.7333,0.105713,0.0291615,0.0146765,0.000607468
17.75,0.105734,0.029163,0.0146763,0.000607046
17.7667,0.105758,0.0291633,0.0146754,0.000605947
17.7833,0.105779,0.0291642,0.0146745,0.000605271
17.8,0.105799,0.0291644,0.0146757,0.000605017
17.8167,0.105821,0.0291642,0.0146773,0.000604595
17.8333,0.105841,0.0291641,0.0146773,0.000605863
17.85,0.105863,0.0291643,0.0146776,0.000605947
17.8667,0.105885,0.0291651,0.0146767,0.000607046
17.8833,0.105906,0.0291666,0.0146769,0.000606116
17.9,0.105928,0.0291661,0.0146779,0.000607299
17.9167,0.105949,0.0291654,0.0146774,0.000605694
17.9333,0.10597,0.029167,0.014677,0.000605947
17.95,0.105991,0.0291664,0.0146767,0.000604848
17.9667,0.106012,0.0291673,0.0146775,0.000605102
17.9833,0.106032,0.0291676,0.0146772,0.000604595
18,0.106054,0.0291679,0.0146774,0.000605609
18.0167,0.106077,0.029169,0.0146773,0.000605271
18.0333,0.106098,0.029169,0.0146772,0.000606116
18.05,0.106118,0.029168,0.0146777,0.000605694
18.0667,0.10614,0.0291684,0.0146788,0.000606539
18.0833,0.106162,0.0291695,0.0146791,0.000607637
18.1,0.106184,0.0291699,0.0146797,0.000606792
18.1167,0.106205,0.029169,0.0146787,0.000606116
18.1333,0.106226,0.0291695,0.0146794,0.000606877
18.15,0.106248,0.0291692,0.0146796,0.000606877
18.1667,0.106269,0.0291709,0.0146784,0.000607046
18.1833,0.10629,0.0291709,0.0146779,0.000607468
18.2,0.106311,0.0291707,0.0146779,0.000607553
18.2167,0.106331,0.0291717,0.0146775,0.000607468
18.2333,0.106353,0.0291724,0.014677,0.000606961
18.25,0.106374,0.0291734,0.0146765,0.000605609
18.2667,0.106393,0.0291726,0.0146763,0.000605778
18.2833,0.106415,0.0291726,0.0146778,0.000606961
18.3,0.106437,0.0291718,0.0146774,0.00060637
18.3167,0.106456,0.029173,0.0146774,0.00060713
18.3333,0.106478,0.0291716,0.0146776,0.000606961
18.35,0.106498,0.0291716,0.0146775,0.000607299
18.3667,0.106519,0.0291724,0.0146765,0.000607722
18.3833,0.106541,0.0291723,0.0146768,0.000607299
18.4,0.106562,0.0291734,0.0146758,0.000607384
18.4167,0.106583,0.0291733,0.0146763,0.000605947
18.4333,0.106603,0.0291739,0.0146769,0.000606032
18.45,0.106624,0.0291736,0.014677,0.000605778
18.4667,0.106645,0.0291748,0.0146771,0.000606539
18.4833,0.106666,0.0291755,0.0146779,0.000606201
18.5,0.106687,0.0291758,0.0146769,0.000605609
18.5167,0.106708,0.0291774,0.0146777,0.00060637
18.5333,0.10673,0.0291767,0.0146764,0.000606116
18.55,0.10675,0.0291763,0.014678,0.000606708
18.5667,0.106769,0.0291764,0.0146783,0.000607975
18.5833,0.106792,0.0291777,0.0146783,0.00060882
18.6,0.106812,0.0291772,0.0146794,0.000608736
18.6167,0.106833,0.0291789,0.0146789,0.000608905
18.6333,0.106854,0.0291791,0.0146795,0.000608905
18.65,0.106874,0.029179,0.0146795,0.00060899
18.6667,0.106895,0.0291796,0.0146791,0.000608905
18.6833,0.106916,0.0291799,0.0146792,0.000609581
18.7,0.106937,0.0291816,0.0146791,0.000608567
18.7167,0.106957,0.0291815,0.0146797,0.000608905
18.7333,0.106978,0.0291805,0.0146798,0.000607891
18.75,0.106999,0.0291797,0.0146811,0.000609919
18.7667,0.107019,0.0291805,0.0146799,0.000608905
18.7833,0.10704,0.0291814,0.0146807,0.000609581
18.8,0.107061,0.0291821,0.0146804,0.000608482
18.8167,0.107083,0.0291807,0.0146801,0.00060882
18.8333,0.107103,0.0291806,0.0146814,0.000608736
18.85,0.107125,0.0291816,0.0146822,0.00060975
18.8667,0.107145,0.0291816,0.0146809,0.000609243
18.8833,0.107164,0.0291805,0.0146802,0.000608736
18.9,0.107185,0.0291822,0.0146796,0.000608144
18.9167,0.107206,0.0291832,0.0146785,0.000608398
18.9333,0.107227,0.0291832,0.0146796,0.000609074
18.95,0.107247,0.0291835,0.0146786,0.000606961
18.9667,0.107269,0.0291842,0.0146775,0.000607215
18.9833,0.107289,0.0291836,0.0146775,0.000606454
19,0.10731,0.0291835,0.0146772,0.000606539
19.0167,0.107332,0.0291832,0.0146772,0.000605525
19.0333,0.107352,0.0291848,0.0146772,0.00060637
19.05,0.107373,0.0291844,0.0146774,0.000607384
19.0667,0.107392,0.0291849,0.0146775,0.000607215
19.0833,0.107412,0.0291865,0.0146776,0.000607468
19.1,0.107434,0.029187,0.0146782,0.000607722
19.1167,0.107454,0.0291872,0.0146769,0.000608144
19.1333,0.107473,0.0291871,0.0146774,0.00060713
19.15,0.107494,0.0291872,0.0146782,0.000606623
19.1667,0.107514,0.0291882,0.0146787,0.000606201
19.1833,0.107535,0.0291888,0.0146781,0.00060713
19.2,0.107556,0.0291898,0.0146772,0.000605525
19.2167,0.107576,0.0291889,0.0146768,0.000606201
19.2333,0.107595,0.0291881,0.0146782,0.00060713
19.25,0.107615,0.0291883,0.0146775,0.000607553
19.2667,0.107636,0.0291879,0.0146775,0.000607891
19.2833,0.107657,0.0291897,0.0146788,0.000608144
19.3,0.107677,0.0291892,0.0146789,0.000609497
19.3167,0.107697,0.0291908,0.0146787,0.000608398
19.3333,0.107717,0.0291915,0.0146778,0.000607215
19.35,0.107738,0.02919,0.014679,0.000608144
19.3667,0.107758,0.0291897,0.0146796,0.000607553
19.3833,0.107778,0.0291903,0.0146782,0.000607975
19.4,0.1078,0.0291904,0.014679,0.000607975
19.4167,0.10782,0.0291914,0.0146799,0.000609835
19.4333,0.107841,0.0291925,0.0146785,0.00060899
19.45,0.107861,0.0291921,0.0146794,0.000608567
19.4667,0.107881,0.0291924,0.0146786,0.000608567
19.4833,0.107901,0.0291923,0.0146776,0.000607891
19.5,0.10792,0.0291925,0.014679,0.000609159
19.5167,0.107941,0.0291925,0.0146783,0.000607215
19.5333,0.10796,0.0291922,0.0146795,0.000607299
19.55,0.10798,0.0291926,0.0146786,0.000607891
19.5667,0.108001,0.0291929,0.0146803,0.000608482
19.5833,0.108021,0.0291936,0.0146793,0.000609497
19.6,0.108041,0.0291926,0.0146796,0.000609328
19.6167,0.108061,0.0291933,0.0146795,0.000610257
19.6333,0.108082,0.0291936,0.014679,0.000609835
19.65,0.108102,0.0291946,0.0146779,0.000608313
19.6667,0.108121,0.0291952,0.0146785,0.000607637
19.6833,0.108141,0.0291968,0.014678,0.000607806
19.7,0.108161,0.029195,0.014678,0.000608905
19.7167,0.108181,0.0291951,0.0146786,0.000608313
19.7333,0.108202,0.0291943,0.0146785,0.000608651
19.75,0.108222,0.0291975,0.0146782,0.000608736
19.7667,0.10824,0.0291957,0.0146785,0.000608398
19.7833,0.108262,0.0291959,0.0146787,0.00060806
19.8,0.108281,0.0291965,0.0146785,0.000606877
19.8167,0.108303,0.029196,0.0146773,0.000607891
19.8333,0.108322,0.0291966,0.0146769,0.000606623
19.85,0.108343,0.0291953,0.0146773,0.00060713
19.8667,0.108363,0.0291963,0.0146763,0.000607384
19.8833,0.108382,0.0291968,0.0146769,0.000607806
19.9,0.108401,0.029198,0.0146784,0.000607468
19.9167,0.10842,0.0291985,0.0146779,0.00060806
19.9333,0.10844,0.0291979,0.0146758,0.000607553
19.95,0.10846,0.0291992,0.0146763,0.000606454
19.9667,0.10848,0.0291993,0.0146763,0.00060637
19.9833,0.1085,0.0292008,0.0146764,0.00060544
20,0.10852,0.0292006,0.0146758,0.000604933
20.0167,0.108539,0.0292009,0.0146769,0.000605694
20.0333,0.108559,0.0292001,0.0146779,0.000606285
20.05,0.108579,0.0292001,0.0146779,0.000606116
20.0667,0.1086,0.0292004,0.0146776,0.000606201
20.0833,0.108621,0.0292004,0.0146786,0.000607637
20.1,0.108641,0.0292003,0.0146774,0.000607046
20.1167,0.108661,0.0292019,0.0146779,0.000607806
20.1333,0.10868,0.0292038,0.0146776,0.000607722
20.15,0.108699,0.0292031,0.0146779,0.000606708
20.1667,0.108719,0.0292044,0.0146767,0.000606708
20.1833,0.108739,0.029204,0.0146761,0.000607975
20.2,0.108759,0.0292049,0.0146756,0.000606623
20.2167,0.10878,0.0292049,0.0146752,0.000605609
20.2333,0.1088,0.0292056,0.0146763,0.000605356
20.25,0.10882,0.0292053,0.0146763,0.000605863
20.2667,0.108839,0.0292048,0.0146763,0.000605356
20.2833,0.108858,0.0292059,0.0146757,0.000606032
20.3,0.108878,0.0292047,0.0146754,0.000605778
20.3167,0.108899,0.0292043,0.0146751,0.00060637
20.3333,0.108918,0.0292044,0.0146751,0.000605947
20.35,0.108938,0.0292038,0.0146754,0.000606877
20.3667,0.108957,0.0292041,0.0146755,0.000608482
20.3833,0.108976,0.0292045,0.0146757,0.000606792
20.4,0.108996,0.0292055,0.0146757,0.000606877
20.4167,0.109017,0.0292063,0.0146769,0.000605863
20.4333,0.109035,0.0292052,0.0146768,0.000606032
20.45,0.109056,0.0292056,0.014677,0.000605694
20.4667,0.109076,0.0292055,0.0146774,0.00060806
20.4833,0.109095,0.0292061,0.0146776,0.000607891
20.5,0.109115,0.0292063,0.014677,0.000607553
20.5167,0.109134,0.029206,0.0146775,0.000607468
20.5333,0.109154,0.0292058,0.0146768,0.00060713
20.55,0.109174,0.0292058,0.0146764,0.000607975
20.5667,0.109192,0.029207,0.0146763,0.000606708
20.5833,0.109212,0.029207,0.0146762,0.000606201
20.6,0.109231,0.0292067,0.0146764,0.000606539
20.6167,0.109249,0.0292078,0.0146769,0.000607384
20.6333,0.109269,0.0292072,0.0146771,0.000607215
20.65,0.109289,0.0292075,0.014677,0.000607553
20.6667,0.109308,0.0292079,0.0146772,0.00060637
20.6833,0.109328,0.0292082,0.0146769,0.000606708
20.7,0.109347,0.0292061,0.0146783,0.000607299
20.7167,0.109367,0.029207,0.014677,0.000607637
20.7333,0.109387,0.0292076,0.0146785,0.00060637
20.75,0.109407,0.0292071,0.0146779,0.000606877
20.7667,0.109427,0.0292072,0.0146782,0.000606116
20.7833,0.109446,0.0292063,0.014679,0.000607046
20.8,0.109464,0.0292067,0.0146784,0.000607046
20.8167,0.109484,0.0292061,0.0146785,0.000609074
20.8333,0.109504,0.0292069,0.0146784,0.000608651
20.85,0.109524,0.0292082,0.0146767,0.000607553
20.8667,0.109543,0.0292077,0.0146759,0.000606539
20.8833,0.109563,0.0292072,0.0146774,0.000606285
20.9,0.109582,0.0292078,0.0146771,0.00060637
20.9167,0.109602,0.0292078,0.0146781,0.000607046
20.9333,0.109622,0.0292088,0.0146769,0.000605947
20.95,0.109642,0.0292099,0.0146766,0.000606285
20.9667,0.10966,0.0292105,0.0146753,0.000605694
20.9833,0.109679,0.02921,0.0146764,0.000605609
21,0.109699,0.0292096,0.0146779,0.000606877
21.0167,0.109718,0.0292094,0.0146766,0.00060713
21.0333,0.109737,0.029211,0.0146761,0.000606792
21.05,0.109755,0.0292114,0.0146758,0.000605863
21.0667,0.109775,0.0292105,0.014677,0.000606032
21.0833,0.109796,0.0292108,0.0146775,0.00060806
21.1,0.109815,0.0292108,0.0146771,0.000607975
21.1167,0.109835,0.029212,0.0146774,0.000606792
21.1333,0.109853,0.0292123,0.0146765,0.000607806
21.15,0.109871,0.0292119,0.0146764,0.000605694
21.1667,0.10989,0.0292132,0.0146758,0.000606792
21.1833,0.109911,0.0292132,0.0146774,0.000606539
21.2,0.10993,0.0292132,0.0146754,0.000606792
21.2167,0.109949,0.0292131,0.0146749,0.000606116
21.2333,0.109969,0.0292152,0.0146748,0.000606201
21.25,0.109989,0.0292149,0.0146749,0.000605609
21.2667,0.110008,0.0292148,0.0146768,0.000606032
21.2833,0.110028,0.0292164,0.0146736,0.000604848
21.3,0.110047,0.0292159,0.0146742,0.000604257
21.3167,0.110065,0.0292154,0.0146736,0.000603919
21.3333,0.110085,0.0292156,0.0146734,0.00060451
21.35,0.110104,0.0292148,0.0146727,0.000604172
21.3667,0.110123,0.029216,0.0146733,0.000603327
21.3833,0.110143,0.0292158,0.0146736,0.000603412
21.4,0.110161,0.0292154,0.0146757,0.000604172
21.4167,0.11018,0.0292151,0.0146758,0.000604679
21.4333,0.1102,0.0292157,0.0146752,0.00060544
21.45,0.110219,0.0292156,0.0146746,0.000606032
21.4667,0.110238,0.0292147,0.0146758,0.000606201
21.4833,0.110256,0.0292151,0.0146755,0.000606877
21.5,0.110275,0.0292151,0.0146767,0.000607722
21.5167,0.110295,0.0292143,0.0146762,0.000607553
21.5333,0.110315,0.0292142,0.0146759,0.000606454
21.55,0.110334,0.0292137,0.0146754,0.000606877
21.5667,0.110352,0.0292136,0.0146759,0.000606623
21.5833,0.110371,0.0292136,0.0146758,0.000607384
21.6,0.11039,0.0292143,0.0146766,0.00060713
21.6167,0.11041,0.0292159,0.0146753,0.000606961
21.6333,0.110427,0.0292159,0.014675,0.000607722
21.65,0.110446,0.0292155,0.0146752,0.000605778
21.6667,0.110466,0.0292154,0.0146763,0.000607046
21.6833,0.110486,0.0292153,0.0146752,0.000606454
21.7,0.110506,0.029215,0.0146747,0.000605017
21.7167,0.110524,0.0292151,0.0146751,0.000605017
21.7333,0.110544,0.0292151,0.0146747,0.000605609
21.75,0.110563,0.029215,0.0146745,0.000605694
21.7667,0.110581,0.0292148,0.0146753,0.000606708
21.7833,0.110601,0.0292154,0.0146756,0.000606792
21.8,0.11062,0.0292161,0.0146752,0.000605863
21.8167,0.11064,0.0292169,0.0146753,0.000606877
21.8333,0.110659,0.0292162,0.0146756,0.000606877
21.85,0.110677,0.029216,0.0146745,0.000605694
21.8667,0.110696,0.029217,0.0146741,0.00060544
21.8833,0.110715,0.0292171,0.0146748,0.000606116
21.9,0.110734,0.0292177,0.0146748,0.000604933
21.9167,0.110753,0.0292166,0.0146747,0.000604426
21.9333,0.110771,0.0292176,0.0146741,0.000603834
21.95,0.110792,0.0292157,0.0146748,0.000604764
21.9667,0.11081,0.0292153,0.0146753,0.000606877
21.9833,0.110829,0.0292154,0.0146768,0.000608229
22,0.110848,0.029214,0.0146769,0.000608229
22.0167,0.110867,0.0292156,0.0146761,0.000608398
22.0333,0.110887,0.0292145,0.0146761,0.000608313
22.05,0.110904,0.0292146,0.0146762,0.000608567
22.0667,0.110924,0.0292149,0.0146761,0.000609328
22.0833,0.110943,0.0292149,0.0146765,0.000609412
22.1,0.110961,0.029216,0.0146758,0.000607722
22.1167,0.11098,0.0292148,0.0146763,0.000607215
22.1333,0.110999,0.0292148,0.0146756,0.000607975
22.15,0.111016,0.0292154,0.0146752,0.000606539
22.1667,0.111035,0.0292159,0.014674,0.000606285
22.1833,0.111054,0.0292157,0.0146747,0.000606285
22.2,0.111074,0.0292154,0.0146741,0.000606116
22.2167,0.111093,0.0292165,0.0146751,0.000606877
22.2333,0.111113,0.0292154,0.0146748,0.000606961
22.25,0.111132,0.0292145,0.0146752,0.000606792
22.2667,0.11115,0.0292163,0.0146743,0.000605271
22.2833,0.111168,0.029215,0.0146741,0.000605694
22.3,0.111187,0.0292158,0.0146752,0.000606623
22.3167,0.111207,0.0292159,0.0146762,0.000607046
22.3333,0.111226,0.0292156,0.0146764,0.000606792
22.35,0.111245,0.0292156,0.014677,0.000607046
22.3667,0.111263,0.0292148,0.0146754,0.000607046
22.3833,0.111281,0.029216,0.0146767,0.000608144
22.4,0.111301,0.0292149,0.0146755,0.000607891
22.4167,0.111318,0.0292153,0.0146771,0.000610088
22.4333,0.111337,0.0292155,0.0146764,0.000609074
22.45,0.111354,0.0292147,0.0146768,0.000608313
22.4667,0.111374,0.0292143,0.0146769,0.000608482
22.4833,0.111393,0.0292147,0.0146764,0.000608736
22.5,0.111412,0.0292148,0.0146772,0.000609074
22.5167,0.111432,0.0292134,0.0146769,0.000607975
22.5333,0.111451,0.0292134,0.0146769,0.000607975
22.55,0.111468,0.0292132,0.0146761,0.000607975
22.5667,0.111488,0.0292137,0.0146765,0.000607553
22.5833,0.111507,0.0292141,0.0146781,0.000608229
22.6,0.111525,0.0292157,0.0146781,0.000608567
22.6167,0.111544,0.0292151,0.0146772,0.000608736
22.6333,0.111562,0.0292154,0.0146769,0.000608567
22.65,0.111581,0.0292155,0.0146767,0.000608567
22.6667,0.1116,0.029215,0.0146777,0.000609328
22.6833,0.111618,0.0292141,0.0146772,0.000608567
22.7,0.111637,0.0292142,0.0146762,0.000608482
22.7167,0.111655,0.0292134,0.0146777,0.000609412
22.7333,0.111673,0.0292125,0.0146776,0.000609581
22.75,0.111691,0.0292129,0.0146779,0.000608482
22.7667,0.111711,0.0292129,0.0146776,0.00060899
22.7833,0.111731,0.0292132,0.0146779,0.000607553
22.8,0.111749,0.0292141,0.0146785,0.000607722
22.8167,0.111769,0.0292131,0.0146785,0.000608567
22.8333,0.111788,0.0292132,0.0146767,0.000607637
22.85,0.111806,0.0292135,0.014677,0.00060882
22.8667,0.111825,0.0292138,0.0146779,0.000607553
22.8833,0.111844,0.0292127,0.0146769,0.000606961
22.9,0.111862,0.0292137,0.0146767,0.000606708
22.9167,0.111881,0.0292132,0.0146774,0.000607891
22.9333,0.1119,0.0292133,0.0146767,0.000606792
22.95,0.111919,0.0292128,0.0146767,0.000606792
22.9667,0.111937,0.0292121,0.0146769,0.000606454
22.9833,0.111956,0.0292151,0.014676,0.000606877
23,0.111974,0.0292137,0.0146749,0.000606454
23.0167,0.111992,0.0292143,0.0146747,0.000606877
23.0333,0.112012,0.0292133,0.0146746,0.000606454
23.05,0.112031,0.0292146,0.0146738,0.00060544
23.0667,0.112048,0.0292148,0.0146738,0.000605778
23.0833,0.112067,0.0292141,0.014675,0.000605271
23.1,0.112085,0.0292148,0.0146741,0.000605102
23.1167,0.112104,0.0292134,0.0146768,0.000607468
23.1333,0.112122,0.029214,0.0146757,0.000607384
23.15,0.112141,0.0292137,0.0146757,0.000607384
23.1667,0.11216,0.0292127,0.0146755,0.000606285
23.1833,0.112179,0.0292138,0.0146749,0.000605356
23.2,0.112197,0.029215,0.0146758,0.000605102
23.2167,0.112216,0.0292137,0.0146742,0.000606201
23.2333,0.112233,0.0292134,0.0146747,0.000605609
23.25,0.112254,0.0292131,0.0146747,0.000607299
23.2667,0.112272,0.0292133,0.0146756,0.000605778
23.2833,0.112289,0.0292151,0.014675,0.000605778
23.3,0.112309,0.0292145,0.0146756,0.000606285
23.3167,0.112328,0.0292147,0.0146747,0.000606201
23.3333,0.112345,0.0292142,0.0146758,0.000605187
23.35,0.112365,0.0292148,0.0146759,0.000606623
23.3667,0.112384,0.0292154,0.0146753,0.000605947
23.3833,0.112401,0.029213,0.0146752,0.000604848
23.4,0.11242,0.0292123,0.0146748,0.000604595
23.4167,0.112438,0.0292123,0.0146754,0.000605525
23.4333,0.112456,0.0292122,0.0146758,0.000606116
23.45,0.112475,0.0292137,0.0146747,0.000606116
23.4667,0.112493,0.0292129,0.0146751,0.000605863
23.4833,0.112511,0.0292133,0.0146753,0.000606877
23.5,0.112529,0.0292139,0.0146754,0.00060637
23.5167,0.112549,0.0292121,0.0146754,0.00060713
23.5333,0.112568,0.0292145,0.014677,0.000605187
23.55,0.112586,0.0292149,0.0146748,0.000606623
23.5667,0.112604,0.0292151,0.0146747,0.000605187
23.5833,0.112621,0.0292159,0.0146757,0.000605609
23.6,0.112641,0.0292161,0.0146753,0.000604764
23.6167,0.112659,0.0292163,0.0146759,0.000606201
23.6333,0.112678,0.029216,0.0146768,0.000605609
23.65,0.112696,0.0292173,0.0146763,0.000604848
23.6667,0.112714,0.029217,0.0146758,0.000604595
23.6833,0.112732,0.0292172,0.0146751,0.000603919
23.7,0.11275,0.0292165,0.0146747,0.000604679
23.7167,0.112769,0.029219,0.0146747,0.000605017
23.7333,0.112787,0.0292189,0.0146747,0.000604257
23.75,0.112806,0.029218,0.014675,0.000604088
23.7667,0.112824,0.0292195,0.0146741,0.000604341
23.7833,0.112843,0.0292196,0.0146743,0.000602989
23.8,0.112862,0.0292197,0.0146736,0.000604172
23.8167,0.112881,0.0292203,0.0146744,0.000604003
23.8333,0.112899,0.0292204,0.0146732,0.000603665
23.85,0.112918,0.0292202,0.0146744,0.00060451
23.8667,0.112936,0.0292188,0.0146745,0.000604426
23.8833,0.112955,0.0292199,0.0146765,0.000605187
23.9,0.112973,0.02922,0.0146752,0.000605694
23.9167,0.112992,0.0292204,0.0146741,0.000604257
23.9333,0.113011,0.0292208,0.0146742,0.000605017
23.95,0.113028,0.0292227,0.0146752,0.000603834
23.9667,0.113047,0.0292226,0.0146749,0.000604679
23.9833,0.113066,0.0292234,0.014673,0.000604848
24,0.113084,0.0292234,0.0146735,0.000605863
24.0167,0.113104,0.0292239,0.0146734,0.000605525
24.0333,0.113122,0.029223,0.0146736,0.000605778
24.05,0.113141,0.0292227,0.0146743,0.000605356
24.0667,0.113159,0.0292235,0.0146744,0.000605863
24.0833,0.113178,0.0292233,0.0146741,0.000605694
24.1,0.113197,0.0292244,0.0146747,0.000606623
24.1167,0.113216,0.0292246,0.0146752,0.000606961
24.1333,0.113235,0.0292246,0.0146747,0.000606792
24.15,0.113252,0.0292251,0.0146743,0.000606877
24.1667,0.11327,0.0292252,0.0146746,0.000605694
24.1833,0.113288,0.0292244,0.0146749,0.000606116
24.2,0.113308,0.0292252,0.0146751,0.00060544
24.2167,0.113326,0.0292252,0.0146747,0.000604679
24.2333,0.113345,0.0292255,0.0146752,0.000605102
24.25,0.113364,0.029225,0.0146746,0.000605187
24.2667,0.113384,0.0292264,0.0146752,0.000605525
24.2833,0.113401,0.0292269,0.014676,0.000605271
24.3,0.11342,0.0292282,0.0146752,0.00060544
24.3167,0.113438,0.029227,0.0146744,0.000604341
24.3333,0.113456,0.0292274,0.014675,0.000604764
24.35,0.113475,0.0292275,0.0146751,0.000605017
24.3667,0.113493,0.0292273,0.0146749,0.000605271
24.3833,0.113512,0.0292276,0.0146747,0.000604933
24.4,0.113529,0.0292277,0.0146744,0.000604848
24.4167,0.113549,0.0292278,0.014675,0.00060544
24.4333,0.113568,0.0292275,0.0146747,0.000604172
24.45,0.113587,0.0292265,0.014676,0.000605017
24.4667,0.113604,0.0292263,0.0146763,0.000604341
24.4833,0.113624,0.0292264,0.0146759,0.00060451
24.5,0.113643,0.0292269,0.0146763,0.00060544
24.5167,0.113662,0.0292276,0.0146758,0.000605356
24.5333,0.113681,0.0292264,0.0146766,0.000605525
24.55,0.113699,0.0292274,0.0146766,0.000605609
24.5667,0.113718,0.029228,0.0146758,0.000604679
24.5833,0.113736,0.0292285,0.0146762,0.000604595
24.6,0.113754,0.0292277,0.0146754,0.000604426
24.6167,0.113772,0.0292277,0.0146758,0.000605525
24.6333,0.113791,0.0292264,0.0146747,0.000605187
24.65,0.11381,0.0292263,0.0146743,0.000605102
24.6667,0.11383,0.0292267,0.0146753,0.000604679
24.6833,0.113848,0.0292277,0.0146742,0.000604595
24.7,0.113867,0.0292274,0.0146738,0.000604257
24.7167,0.113885,0.029227,0.0146746,0.000604088
24.7333,0.113904,0.0292274,0.0146761,0.000604088
24.75,0.113922,0.029228,0.0146746,0.000604341
24.7667,0.113941,0.0292266,0.0146747,0.000603834
24.7833,0.113959,0.0292274,0.0146743,0.000605187
24.8,0.113978,0.0292274,0.014674,0.000603834
24.8167,0.113996,0.0292263,0.0146741,0.00060451
24.8333,0.114016,0.0292261,0.0146747,0.000604933
24.85,0.114034,0.0292265,0.0146758,0.000606454
24.8667,0.114052,0.0292269,0.0146761,0.000604933
24.8833,0.11407,0.0292264,0.0146764,0.000606454
24.9,0.114089,0.0292268,0.0146768,0.00060713
24.9167,0.114108,0.0292272,0.0146768,0.000607215
24.9333,0.114127,0.0292274,0.0146762,0.000606708
24.95,0.114145,0.0292267,0.0146754,0.000605694
24.9667,0.114164,0.0292257,0.0146768,0.000605694
24.9833,0.114183,0.0292235,0.0146766,0.000605778
25,0.1142,0.0292242,0.0146767,0.000606116
25.0167,0.114218,0.0292232,0.0146774,0.000606201
25.0333,0.114237,0.0292243,0.0146778,0.000606792
25.05,0.114256,0.0292236,0.0146775,0.000607553
25.0667,0.114276,0.0292238,0.0146779,0.000606708
25.0833,0.114293,0.0292241,0.0146765,0.000606201
25.1,0.114312,0.0292241,0.014677,0.000606708
25.1167,0.11433,0.029223,0.014677,0.000607046
25.1333,0.114348,0.0292231,0.0146775,0.000606285
25.15,0.114367,0.029222,0.0146766,0.000606708
25.1667,0.114385,0.0292218,0.0146768,0.000606285
25.1833,0.114404,0.0292222,0.0146767,0.000605778
25.2,0.114424,0.029222,0.0146756,0.000604172
25.2167,0.114442,0.0292217,0.014676,0.00060451
25.2333,0.114461,0.0292222,0.0146767,0.000605187
25.25,0.11448,0.0292222,0.0146767,0.000604257
25.2667,0.114498,0.0292209,0.014677,0.000605102
25.2833,0.114517,0.029221,0.0146767,0.000605187
25.3,0.114537,0.029221,0.0146769,0.00060544
25.3167,0.114554,0.0292205,0.0146767,0.000605271
25.3333,0.114573,0.029221,0.0146769,0.000604595
25.35,0.114591,0.0292208,0.0146757,0.00060451
25.3667,0.114611,0.0292228,0.0146747,0.000604848
25.3833,0.11463,0.0292225,0.0146732,0.000604088
25.4,0.114647,0.0292237,0.0146732,0.000602736
25.4167,0.114665,0.029224,0.0146744,0.00060375
25.4333,0.114684,0.0292231,0.0146743,0.000604257
25.45,0.114703,0.0292233,0.0146737,0.00060375
25.4667,0.11472,0.0292219,0.0146729,0.000602651
25.4833,0.114739,0.0292218,0.0146719,0.000604764
25.5,0.114758,0.0292211,0.0146741,0.000604172
25.5167,0.114774,0.0292217,0.014674,0.000604172
25.5333,0.114792,0.0292219,0.0146748,0.000603243
25.55,0.114812,0.0292217,0.0146752,0.000605017
25.5667,0.114831,0.0292206,0.0146747,0.000606116
25.5833,0.11485,0.0292194,0.0146754,0.000605525
25.6,0.114869,0.0292195,0.0146749,0.000606454
25.6167,0.114886,0.0292217,0.0146738,0.000605017
25.6333,0.114905,0.0292197,0.0146742,0.000604679
25.65,0.114923,0.0292218,0.0146741,0.000604172
25.6667,0.114942,0.0292196,0.0146745,0.000604426
25.6833,0.11496,0.0292203,0.0146739,0.000605609
25.7,0.114978,0.0292209,0.0146728,0.000604003
25.7167,0.114996,0.0292205,0.0146732,0.00060544
25.7333,0.115015,0.0292206,0.0146734,0.000605609
25.75,0.115034,0.0292186,0.0146719,0.000603919
25.7667,0.115051,0.029218,0.0146739,0.000604172
25.7833,0.11507,0.0292192,0.0146741,0.000604426
25.8,0.115088,0.0292181,0.0146746,0.000604341
25.8167,0.115106,0.0292185,0.0146741,0.000604933
25.8333,0.115124,0.0292183,0.0146754,0.000605525
25.85,0.115142,0.0292175,0.014675,0.000604764
25.8667,0.11516,0.0292172,0.0146747,0.000605863
25.8833,0.115178,0.0292189,0.0146746,0.000606032
